2018-09-04 05:29:04,"b'@mkvenu1 @ashavinayaraj @narendramodi promised the moon, the gullible fell for it. \nUnfortunately, it allowed him t\xe2\x80\xa6 https://t.co/AiRPvKQnMy'"
2018-09-04 05:29:04,b'RT @IndianPAC: #NationalAgendaForum Results - The Top 2 leaders chosen by the people to adopt and execute the agenda for India are - @naren\xe2\x80\xa6'
2018-09-04 05:29:04,"b'RT @narendramodi: Yes, it is the best of both worlds. https://t.co/hpdaIB0nCh'"
2018-09-04 05:29:02,b'RT @Shehzad_Ind: Shehzad Scans | Second episode | @MyNation | Busting the propaganda on #RafaleDeal | Did Rahul Gandhi deliberately lie abo\xe2\x80\xa6'
2018-09-04 05:29:00,b'RT @IndianPAC: #NationalAgendaForum Results - The Top 2 leaders chosen by the people to adopt and execute the agenda for India are - @naren\xe2\x80\xa6'
2018-09-04 05:29:00,"b'RT @RKRadhakrishn: In other news, the people-loving @narendramodi #government, of which @DrTamilisaiBJP is a #State #president, has hiked #\xe2\x80\xa6'"
2018-09-04 05:28:59,b'RT @DrGPradhan: and no matter what these bunch of fence sitter HRW  say or shout every day. No matter how much one BJP leader provokes ppl.\xe2\x80\xa6'
2018-09-04 05:28:59,b'RT @arjyabratapande: @narendramodi.\xf0\x9f\x99\x8f\xf0\x9f\x99\x8f.Res sir pura bharosha hei ki aap meri beti ka treatment karenge. My ailing daug is in a great hope wi\xe2\x80\xa6'
2018-09-04 05:28:57,b'RT @Shrikan70674130: It is completely unfair to freeze the operating accounts of 63 moons #ProtestAgainstPersecution @PMOIndia @narendramod\xe2\x80\xa6'
2018-09-04 05:28:57,"b'RT @RKRadhakrishn: In other news, the people-loving @narendramodi #government, of which @DrTamilisaiBJP is a #State #president, has hiked #\xe2\x80\xa6'"
2018-09-04 05:28:56,b'RT @IndianPAC: #NationalAgendaForum Results - The Top 2 leaders chosen by the people to adopt and execute the agenda for India are - @naren\xe2\x80\xa6'
2018-09-04 05:28:54,"b'RT @pashyantii: EMERGENCY IN INDIA , @narendramodi MUST RESIGN !\nOne of two Reuters journalists jailed for seven years by Myanmar under the\xe2\x80\xa6'"
2018-09-04 05:28:53,"b'RT @narendramodi: We have focussed on financial inclusion from the very beginning of our term. Be it bank accounts, social security or acce\xe2\x80\xa6'"
2018-09-04 05:28:53,b'RT @AmitShah: I heartily thank our sisters and brothers of Karnataka for their trust and continued support for the BJP. I want to assure th\xe2\x80\xa6'
2018-09-04 05:28:52,b'RT @madhukishwar: The reverence Pakistani &amp; all Islamic countries shower on China shows they must love &amp; admire the way Chinese treat Musli\xe2\x80\xa6'
2018-09-04 05:28:51,b'RT @IndianPAC: #NationalAgendaForum Results - The Top 2 leaders chosen by the people to adopt and execute the agenda for India are - @naren\xe2\x80\xa6'
2018-09-04 05:28:49,"b'RT @The1Sharan: Dear @PMOIndia @FinMinIndia \nI am not sure about other things, but chances are rising fuel prices might become the India sh\xe2\x80\xa6'"
2018-09-04 05:28:47,b'RT @IndianPAC: #NationalAgendaForum Results - The Top 2 leaders chosen by the people to adopt and execute the agenda for India are - @naren\xe2\x80\xa6'
2018-09-04 05:28:46,b'RT @Anshul_AAgarwal: \xe2\x81\xa6@gopalkagarwal\xe2\x81\xa9 is not only National Spokesperson of \xe2\x81\xa6@BJP4India\xe2\x81\xa9 but also board member of \xe2\x81\xa6@bankofbaroda\xe2\x81\xa9 .In his in\xe2\x80\xa6'
2018-09-04 05:28:45,b'RT @saagar_anand: Janmasthami is a festival of kites in jammu and I love to fly kites and today I found this kite of Honourable PM @narendr\xe2\x80\xa6'
2018-09-04 05:28:44,"b'@MonaAmbegaonkar @kavita_krishnan @MumbaiPolice @narendramodi Firstly, you disrespect a veteran who has given all h\xe2\x80\xa6 https://t.co/Jg4TTIEWZn'"
2018-09-04 05:28:43,b'RT @AbhayKu36915336: We demand only our right of having a permanent campus. \n#NotInRavangla \n#NoTwoCampus \n@PMOIndia @narendramodi @HRDMini\xe2\x80\xa6'
2018-09-04 05:28:43,b'RT @IndianPAC: #NationalAgendaForum Results - The Top 2 leaders chosen by the people to adopt and execute the agenda for India are - @naren\xe2\x80\xa6'
2018-09-04 05:28:41,b'@narendramodi : Hi Narendra Modi.. good morning... Why deisel and petroll prices are increasing day  to day.. I am\xe2\x80\xa6 https://t.co/W362IeWJ9p'
2018-09-04 05:28:41,b'RT @RajivPratapRudy: #IndiaPostPaymentsBank activates 170mn saving bank accounts nationwide.\nCongratulate Govt led by Hon PM Sh. \xe2\x81\xa6@narendra\xe2\x80\xa6'
2018-09-04 05:28:40,b'RT @Shrikan70674130: We demand justice to be done to our company. #ProtestAgainstPersecution @PMOIndia @narendramodi @Dev_Fadnavis @arunjai\xe2\x80\xa6'
2018-09-04 05:28:39,b'RT @AmitShah: I heartily thank our sisters and brothers of Karnataka for their trust and continued support for the BJP. I want to assure th\xe2\x80\xa6'
2018-09-04 05:28:38,b'RT @IndianPAC: #NationalAgendaForum Results - The Top 2 leaders chosen by the people to adopt and execute the agenda for India are - @naren\xe2\x80\xa6'
2018-09-04 05:28:38,"b'@narendramodi Dear Mr. PM Modiji, what is our government doing to curb the dollar against rupee? You only have said\xe2\x80\xa6 https://t.co/PaOWBvixPX'"
2018-09-04 05:28:38,b'@Suresh_Nair_23 @thesuniljain @narendramodi In an ideal world reservations should only be for economically backward\xe2\x80\xa6 https://t.co/ASJeCB2vBt'
2018-09-04 05:28:37,"b""RT @Indosphere: Funny how this works eh?\n\nNehru, Indira &amp; Rajiv's sub-5% GDP growth rate was disparaged as a lazy, superstitious, navel-gaz\xe2\x80\xa6"""
2018-09-04 05:28:36,b'RT @Ramesh_BJP: Former Chief Secretary K Ratnaprabha joined BJP on Friday. She is likely to contest the next Lok Sabha elections against se\xe2\x80\xa6'
2018-09-04 05:28:35,b'@narendramodi I think u does decrees oil price so increes more gdp'
2018-09-04 05:28:34,"b""RT @prashantladhwa: My Small effort to put @narendramodi's govt report card of 4 years in 1 thread. \n\n4 years ago, income tax on taxable in\xe2\x80\xa6"""
2018-09-04 05:28:34,b'RT @VinayDokania: The historical video will make everyone remember those days when @narendramodi nt only mocked d nation after he unleashed\xe2\x80\xa6'
2018-09-04 05:28:33,b'@Mohanlal @dhaval241086 @narendramodi @ViswaSanthiFndn Everything is fine ..but what about 700cr from Arabic Emirat\xe2\x80\xa6 https://t.co/HNxMMqU1Hp'
2018-09-04 05:28:33,b'Looks like she has given up the LPG subsidy based on the call given by @narendramodi . Good job mam. https://t.co/W8Gov8Rddf'
2018-09-04 05:28:33,"b'RT @narendramodi: We have focussed on financial inclusion from the very beginning of our term. Be it bank accounts, social security or acce\xe2\x80\xa6'"
2018-09-04 05:28:33,b'RT @IndianPAC: #NationalAgendaForum Results - The Top 2 leaders chosen by the people to adopt and execute the agenda for India are - @naren\xe2\x80\xa6'
2018-09-04 05:28:32,b'RT @DrGPradhan: and no matter what these bunch of fence sitter HRW  say or shout every day. No matter how much one BJP leader provokes ppl.\xe2\x80\xa6'
2018-09-04 05:28:31,b'RT @AmitShah: I heartily thank our sisters and brothers of Karnataka for their trust and continued support for the BJP. I want to assure th\xe2\x80\xa6'
2018-09-04 05:28:29,b'RT @Subytweets: The height of machismo. A girl with a black shawl. 7 guys with automatic assault weapons. They caught the girl. What did th\xe2\x80\xa6'
2018-09-04 05:28:28,"b""RT @OriginalAnmol: #TuesdayThoughts Indian Railways is transforming and it's transforming Rapidly under Modi Government\n\nKudos to @PiyushGo\xe2\x80\xa6"""
2018-09-04 05:28:28,"b'RT @MrsGandhi: In 60 years, from 1947 to 2008 Indian banks lent \xe2\x82\xb918 lakh crores to borrowers.\n\nIn 6 years, from 2008 to 2014 this amount ro\xe2\x80\xa6'"
2018-09-04 05:28:27,b'Harassing @63moonsofficial is not the solution to recovery. Employees of the group must not be made to suffer\xe2\x80\xa6 https://t.co/hKZzO8A9xM'
2018-09-04 05:28:24,b'RT @narendramodi: Spent time with the family of beloved Atal Ji at their residence. https://t.co/juvBJM9L8a'
2018-09-04 05:28:21,b'RT @IndianPAC: #NationalAgendaForum Results - The Top 2 leaders chosen by the people to adopt and execute the agenda for India are - @naren\xe2\x80\xa6'
2018-09-04 05:28:20,b'@dhimanp91 @office0ffRG_ @BJP4India @narendramodi You should jump into it'
2018-09-04 05:28:17,b'RT @AmitShah: I heartily thank our sisters and brothers of Karnataka for their trust and continued support for the BJP. I want to assure th\xe2\x80\xa6'
2018-09-04 05:28:17,b'RT @KritiKumbha: Dear Madam @SushmaSwaraj ji.. I sent a mail to your good office on 27th August.. Please help me to get German VISA date..\xe2\x80\xa6'
2018-09-04 05:28:16,b'RT @IndianPAC: #NationalAgendaForum Results - The Top 2 leaders chosen by the people to adopt and execute the agenda for India are - @naren\xe2\x80\xa6'
2018-09-04 05:28:16,b'RT @madhukishwar: The reverence Pakistani &amp; all Islamic countries shower on China shows they must love &amp; admire the way Chinese treat Musli\xe2\x80\xa6'
2018-09-04 05:28:15,"b'RT @Peacef_Warrior: Dear @narendramodi  @PMOIndia , few set of tweets below I hope you will notice\n1. Saam, Daam, Dand &amp; Bhed - This sutra\xe2\x80\xa6'"
2018-09-04 05:28:15,b'RT @Mohanlal: It has been a privilege to meet our Honourable Prime Minister Shri. @narendramodi\xc2\xa0ji on this auspicious day of Janmashtami. B\xe2\x80\xa6'
2018-09-04 05:28:14,b'RT @Shrikan70674130: This decision of the authorities will shake about 1000 employees and their families #ProtestAgainstPersecution @PMOInd\xe2\x80\xa6'
2018-09-04 05:28:12,b'RT @IndianPAC: #NationalAgendaForum Results - The Top 2 leaders chosen by the people to adopt and execute the agenda for India are - @naren\xe2\x80\xa6'
2018-09-04 05:28:11,"b'RT @VikasYa06323813: @narendramodi @myogiadityanath Are you thinking what we will give to our generations.....\n\n""A Homeless EMI""\n\nYou can n\xe2\x80\xa6'"
2018-09-04 05:28:10,b'Let the Lutyens trash say whatever they always do ...But a hostile CJI will be a disaster.\n@AmitShah @amitmalviya\xe2\x80\xa6 https://t.co/Ufvfg12zml'
2018-09-04 05:28:10,"b'RT @narendramodi: We have focussed on financial inclusion from the very beginning of our term. Be it bank accounts, social security or acce\xe2\x80\xa6'"
2018-09-04 05:28:08,b'Rupee Hits New All-Time Low Against US Dollar: 10 Things To Know\nhttps://t.co/dXXyg1aYqE\n\xe2\x81\xa6@narendramodi\xe2\x81\xa9 \xe2\x81\xa6@arunjaitley\xe2\x81\xa9'
2018-09-04 05:28:08,b'RT @79unVEa1zkFfvNh: Justice for btc and deled trainees. #justice4btc @PMOIndia @HRDMinistry @NCTE_ @PrakashJavdekar @narendramodi @myogiad\xe2\x80\xa6'
2018-09-04 05:28:07,b'RT @IndianPAC: #NationalAgendaForum Results - The Top 2 leaders chosen by the people to adopt and execute the agenda for India are - @naren\xe2\x80\xa6'
2018-09-04 05:28:04,b'RT @Milind322: @Patriotindic @NSELfight @ETNOWlive @SEBI_India @ashwinmohansays @FinMinIndia @PMOIndia @DrGarekar @SecretaryDEA @AmitShah @\xe2\x80\xa6'
2018-09-04 05:28:04,"b""RT @SDKapuri: @dhruv_rathee made a video about hypocrisy of fmf. Except of @narendramodi 's fiasco he didnot appologised on anything. How s\xe2\x80\xa6"""
2018-09-04 05:28:04,b'RT @TejaswineeO: FTIL enabled tech-centric market systems that democratized markets and provided technology solution. Why blame FT? #Protes\xe2\x80\xa6'
2018-09-04 05:28:03,b'RT @IndianPAC: #NationalAgendaForum Results - The Top 2 leaders chosen by the people to adopt and execute the agenda for India are - @naren\xe2\x80\xa6'
